Given args
Namespace(coco_annotations='/hpi/fs00/share/fg-rabl/strassenburg/datasets/cutsom-coco-data/coco_meta.json', coco_root='/hpi/fs00/share/fg-rabl/strassenburg/datasets/cutsom-coco-data', deterministic=True, model='googlenet', num_epochs=50)
Pytorch Environment info
SystemEnv(torch_version='1.7.1', is_debug_build='False', cuda_compiled_version='11.0', gcc_version='(Ubuntu 9.3.0-17ubuntu1~20.04) 9.3.0', clang_version=None, cmake_version='version 3.19.3', os='Ubuntu 20.04.1 LTS (x86_64)', python_version='3.8 (64-bit runtime)', is_cuda_available='True', cuda_runtime_version=None, nvidia_driver_version='450.80.02', nvidia_gpu_models='GPU 0: A100-SXM4-40GB\nGPU 1: A100-SXM4-40GB\nGPU 2: A100-SXM4-40GB\nGPU 3: A100-SXM4-40GB\nGPU 4: A100-SXM4-40GB\nGPU 5: A100-SXM4-40GB\nGPU 6: A100-SXM4-40GB\nGPU 7: A100-SXM4-40GB', cudnn_version=None, pip_version='pip3', pip_packages='numpy==1.19.5\ntorch==1.7.1\ntorchaudio==0.7.0a0+a853dff\ntorchvision==0.8.2', conda_packages='_pytorch_select           0.1                       cpu_0  \nblas                      1.0                         mkl  \ncudatoolkit               11.0.221             h6bb024c_0  \nlibmklml                  2019.0.5                      0  \nmkl                       2020.2                      256  \nmkl-service               2.3.0            py38he904b0f_0  \nmkl_fft                   1.3.0            py38h54f3939_0  \nmkl_random                1.1.1            py38h0573a6f_0  \nnumpy                     1.19.5                   pypi_0    pypi\nnumpy-base                1.19.2           py38hfa32c7d_0  \npytorch                   1.7.1           py3.8_cuda11.0.221_cudnn8.0.5_0    pytorch\ntorchaudio                0.7.2                      py38    pytorch\ntorchvision               0.8.2                py38_cu110    pytorch', hip_compiled_version='N/A', hip_runtime_version='N/A', miopen_runtime_version='N/A')
Use mmlib set_deterministic()
START;epoch;epoch-0;batch-None;time.time_ns-1623250522922740345
START;to_device;epoch-44;batch-46;time.time_ns-1623252554039737248
STOP;to_device;epoch-44;batch-46;time.time_ns-1623252554042081234
START;forward_path;epoch-44;batch-46;time.time_ns-1623252554042083618
STOP;forward_path;epoch-44;batch-46;time.time_ns-1623252554065990776
START;backward_path;epoch-44;batch-46;time.time_ns-1623252554065997809
STOP;backward_path;epoch-44;batch-46;time.time_ns-1623252554117721843
START;load_data;epoch-44;batch-47;time.time_ns-1623252554117727023
STOP;batch-time;epoch-44;batch-46;time.time_ns-1623252554117728265
START;batch-time;epoch-44;batch-47;time.time_ns-1623252554117729347
STOP;load_data;epoch-44;batch-47;time.time_ns-1623252554661278806
START;to_device;epoch-44;batch-47;time.time_ns-1623252554661291690
STOP;to_device;epoch-44;batch-47;time.time_ns-1623252554663632851
START;forward_path;epoch-44;batch-47;time.time_ns-1623252554663635105
STOP;forward_path;epoch-44;batch-47;time.time_ns-1623252554687658903
START;backward_path;epoch-44;batch-47;time.time_ns-1623252554687662860
STOP;backward_path;epoch-44;batch-47;time.time_ns-1623252554739528292
START;load_data;epoch-44;batch-48;time.time_ns-1623252554739533341
STOP;batch-time;epoch-44;batch-47;time.time_ns-1623252554739534664
START;batch-time;epoch-44;batch-48;time.time_ns-1623252554739535776
STOP;load_data;epoch-44;batch-48;time.time_ns-1623252555276392791
START;to_device;epoch-44;batch-48;time.time_ns-1623252555276407409
STOP;to_device;epoch-44;batch-48;time.time_ns-1623252555278739421
START;forward_path;epoch-44;batch-48;time.time_ns-1623252555278741616
STOP;forward_path;epoch-44;batch-48;time.time_ns-1623252555302714067
START;backward_path;epoch-44;batch-48;time.time_ns-1623252555302717985
STOP;backward_path;epoch-44;batch-48;time.time_ns-1623252555354875639
START;load_data;epoch-44;batch-49;time.time_ns-1623252555354881420
STOP;batch-time;epoch-44;batch-48;time.time_ns-1623252555354883013
START;batch-time;epoch-44;batch-49;time.time_ns-1623252555354884355
STOP;load_data;epoch-44;batch-49;time.time_ns-1623252555850547903
START;to_device;epoch-44;batch-49;time.time_ns-1623252555850562280
STOP;to_device;epoch-44;batch-49;time.time_ns-1623252555852870328
START;forward_path;epoch-44;batch-49;time.time_ns-1623252555852872692
STOP;forward_path;epoch-44;batch-49;time.time_ns-1623252555876666636
START;backward_path;epoch-44;batch-49;time.time_ns-1623252555876699858
STOP;backward_path;epoch-44;batch-49;time.time_ns-1623252555928488494
START;load_data;epoch-44;batch-50;time.time_ns-1623252555928493544
STOP;batch-time;epoch-44;batch-49;time.time_ns-1623252555928494957
START;batch-time;epoch-44;batch-50;time.time_ns-1623252555928496039
STOP;load_data;epoch-44;batch-50;time.time_ns-1623252556418018577
START;to_device;epoch-44;batch-50;time.time_ns-1623252556418031541
STOP;to_device;epoch-44;batch-50;time.time_ns-1623252556420570265
START;forward_path;epoch-44;batch-50;time.time_ns-1623252556420572629
STOP;forward_path;epoch-44;batch-50;time.time_ns-1623252556444098486
START;backward_path;epoch-44;batch-50;time.time_ns-1623252556444102293
STOP;backward_path;epoch-44;batch-50;time.time_ns-1623252556496013270
START;load_data;epoch-44;batch-51;time.time_ns-1623252556496018289
STOP;batch-time;epoch-44;batch-50;time.time_ns-1623252556496120493
START;batch-time;epoch-44;batch-51;time.time_ns-1623252556496121796
STOP;load_data;epoch-44;batch-51;time.time_ns-1623252556986323298
START;to_device;epoch-44;batch-51;time.time_ns-1623252556986335320
STOP;to_device;epoch-44;batch-51;time.time_ns-1623252556988846162
START;forward_path;epoch-44;batch-51;time.time_ns-1623252556988848807
STOP;forward_path;epoch-44;batch-51;time.time_ns-1623252557012600340
START;backward_path;epoch-44;batch-51;time.time_ns-1623252557012604097
STOP;backward_path;epoch-44;batch-51;time.time_ns-1623252557064480309
START;load_data;epoch-44;batch-52;time.time_ns-1623252557064485288
STOP;batch-time;epoch-44;batch-51;time.time_ns-1623252557064486711
START;batch-time;epoch-44;batch-52;time.time_ns-1623252557064487783
STOP;load_data;epoch-44;batch-52;time.time_ns-1623252557562364769
START;to_device;epoch-44;batch-52;time.time_ns-1623252557562376772
STOP;to_device;epoch-44;batch-52;time.time_ns-1623252557564900297
START;forward_path;epoch-44;batch-52;time.time_ns-1623252557564916598
STOP;forward_path;epoch-44;batch-52;time.time_ns-1623252557588842581
START;backward_path;epoch-44;batch-52;time.time_ns-1623252557588846388
STOP;backward_path;epoch-44;batch-52;time.time_ns-1623252557640541397
START;load_data;epoch-44;batch-53;time.time_ns-1623252557640546186
STOP;batch-time;epoch-44;batch-52;time.time_ns-1623252557640547479
START;batch-time;epoch-44;batch-53;time.time_ns-1623252557640548541
STOP;load_data;epoch-44;batch-53;time.time_ns-1623252558147048373
START;to_device;epoch-44;batch-53;time.time_ns-1623252558147062230
STOP;to_device;epoch-44;batch-53;time.time_ns-1623252558149380306
START;forward_path;epoch-44;batch-53;time.time_ns-1623252558149382530
STOP;forward_path;epoch-44;batch-53;time.time_ns-1623252558173121279
START;backward_path;epoch-44;batch-53;time.time_ns-1623252558173125127
STOP;backward_path;epoch-44;batch-53;time.time_ns-1623252558224997861
START;load_data;epoch-44;batch-54;time.time_ns-1623252558225003101
STOP;batch-time;epoch-44;batch-53;time.time_ns-1623252558225004424
START;batch-time;epoch-44;batch-54;time.time_ns-1623252558225126324
STOP;load_data;epoch-44;batch-54;time.time_ns-1623252558727896289
START;to_device;epoch-44;batch-54;time.time_ns-1623252558727909094
STOP;to_device;epoch-44;batch-54;time.time_ns-1623252558730216650
START;forward_path;epoch-44;batch-54;time.time_ns-1623252558730219746
STOP;forward_path;epoch-44;batch-54;time.time_ns-1623252558753950740
START;backward_path;epoch-44;batch-54;time.time_ns-1623252558753954477
STOP;backward_path;epoch-44;batch-54;time.time_ns-1623252558805649266
START;load_data;epoch-44;batch-55;time.time_ns-1623252558805654245
STOP;batch-time;epoch-44;batch-54;time.time_ns-1623252558805655838
START;batch-time;epoch-44;batch-55;time.time_ns-1623252558805657381
STOP;load_data;epoch-44;batch-55;time.time_ns-1623252559316048036
START;to_device;epoch-44;batch-55;time.time_ns-1623252559316061021
STOP;to_device;epoch-44;batch-55;time.time_ns-1623252559318547475
START;forward_path;epoch-44;batch-55;time.time_ns-1623252559318549840
STOP;forward_path;epoch-44;batch-55;time.time_ns-1623252559342244576
START;backward_path;epoch-44;batch-55;time.time_ns-1623252559342248443
STOP;backward_path;epoch-44;batch-55;time.time_ns-1623252559394051276
START;load_data;epoch-44;batch-56;time.time_ns-1623252559394056355
STOP;batch-time;epoch-44;batch-55;time.time_ns-1623252559394057568
START;batch-time;epoch-44;batch-56;time.time_ns-1623252559394058840
STOP;load_data;epoch-44;batch-56;time.time_ns-1623252559895704648
START;to_device;epoch-44;batch-56;time.time_ns-1623252559895718174
STOP;to_device;epoch-44;batch-56;time.time_ns-1623252559898199569
START;forward_path;epoch-44;batch-56;time.time_ns-1623252559898201563
STOP;forward_path;epoch-44;batch-56;time.time_ns-1623252559921970980
START;backward_path;epoch-44;batch-56;time.time_ns-1623252559921974717
STOP;backward_path;epoch-44;batch-56;time.time_ns-1623252559973667872
START;load_data;epoch-44;batch-57;time.time_ns-1623252559973673132
STOP;batch-time;epoch-44;batch-56;time.time_ns-1623252559973674495
START;batch-time;epoch-44;batch-57;time.time_ns-1623252559973675587
STOP;load_data;epoch-44;batch-57;time.time_ns-1623252560462223881
START;to_device;epoch-44;batch-57;time.time_ns-1623252560462236715
STOP;to_device;epoch-44;batch-57;time.time_ns-1623252560464551505
START;forward_path;epoch-44;batch-57;time.time_ns-1623252560464553770
STOP;forward_path;epoch-44;batch-57;time.time_ns-1623252560488232144
START;backward_path;epoch-44;batch-57;time.time_ns-1623252560488235851
STOP;backward_path;epoch-44;batch-57;time.time_ns-1623252560540155215
START;load_data;epoch-44;batch-58;time.time_ns-1623252560540160294
STOP;batch-time;epoch-44;batch-57;time.time_ns-1623252560540162969
START;batch-time;epoch-44;batch-58;time.time_ns-1623252560540164041
STOP;load_data;epoch-44;batch-58;time.time_ns-1623252561060363547
START;to_device;epoch-44;batch-58;time.time_ns-1623252561060376762
STOP;to_device;epoch-44;batch-58;time.time_ns-1623252561062671434
START;forward_path;epoch-44;batch-58;time.time_ns-1623252561062673548
STOP;forward_path;epoch-44;batch-58;time.time_ns-1623252561086352314
START;backward_path;epoch-44;batch-58;time.time_ns-1623252561086356110
STOP;backward_path;epoch-44;batch-58;time.time_ns-1623252561138283259
START;load_data;epoch-44;batch-59;time.time_ns-1623252561138288899
STOP;batch-time;epoch-44;batch-58;time.time_ns-1623252561138290292
START;batch-time;epoch-44;batch-59;time.time_ns-1623252561138291524
STOP;load_data;epoch-44;batch-59;time.time_ns-1623252561653636464
START;to_device;epoch-44;batch-59;time.time_ns-1623252561653648997
STOP;to_device;epoch-44;batch-59;time.time_ns-1623252561655967445
START;forward_path;epoch-44;batch-59;time.time_ns-1623252561655970009
STOP;forward_path;epoch-44;batch-59;time.time_ns-1623252561679811693
START;backward_path;epoch-44;batch-59;time.time_ns-1623252561679842642
STOP;backward_path;epoch-44;batch-59;time.time_ns-1623252561731712632
START;load_data;epoch-44;batch-60;time.time_ns-1623252561731717651
STOP;batch-time;epoch-44;batch-59;time.time_ns-1623252561731719204
START;batch-time;epoch-44;batch-60;time.time_ns-1623252561731720186
STOP;load_data;epoch-44;batch-60;time.time_ns-1623252562236190809
START;to_device;epoch-44;batch-60;time.time_ns-1623252562236206038
STOP;to_device;epoch-44;batch-60;time.time_ns-1623252562238509176
START;forward_path;epoch-44;batch-60;time.time_ns-1623252562238511220
STOP;forward_path;epoch-44;batch-60;time.time_ns-1623252562262261290
START;backward_path;epoch-44;batch-60;time.time_ns-1623252562262293321
STOP;backward_path;epoch-44;batch-60;time.time_ns-1623252562314046409
START;load_data;epoch-44;batch-61;time.time_ns-1623252562314051429
STOP;batch-time;epoch-44;batch-60;time.time_ns-1623252562314052962
START;batch-time;epoch-44;batch-61;time.time_ns-1623252562314054094
STOP;load_data;epoch-44;batch-61;time.time_ns-1623252562875628239
START;to_device;epoch-44;batch-61;time.time_ns-1623252562875643027
STOP;to_device;epoch-44;batch-61;time.time_ns-1623252562877984849
START;forward_path;epoch-44;batch-61;time.time_ns-1623252562877987093
STOP;forward_path;epoch-44;batch-61;time.time_ns-1623252562901733767
START;backward_path;epoch-44;batch-61;time.time_ns-1623252562901737655
STOP;backward_path;epoch-44;batch-61;time.time_ns-1623252562953368121
START;load_data;epoch-44;batch-62;time.time_ns-1623252562953373161
STOP;batch-time;epoch-44;batch-61;time.time_ns-1623252562953374643
START;batch-time;epoch-44;batch-62;time.time_ns-1623252562953375645
STOP;load_data;epoch-44;batch-62;time.time_ns-1623252563451682465
START;to_device;epoch-44;batch-62;time.time_ns-1623252563451694848
STOP;to_device;epoch-44;batch-62;time.time_ns-1623252563454194979
START;forward_path;epoch-44;batch-62;time.time_ns-1623252563454197163
STOP;forward_path;epoch-44;batch-62;time.time_ns-1623252563477835152
START;backward_path;epoch-44;batch-62;time.time_ns-1623252563477838849
STOP;backward_path;epoch-44;batch-62;time.time_ns-1623252563529514231
START;load_data;epoch-44;batch-63;time.time_ns-1623252563529519691
STOP;batch-time;epoch-44;batch-62;time.time_ns-1623252563529521104
START;batch-time;epoch-44;batch-63;time.time_ns-1623252563529523428
STOP;load_data;epoch-44;batch-63;time.time_ns-1623252564047291813
START;to_device;epoch-44;batch-63;time.time_ns-1623252564047303746
STOP;to_device;epoch-44;batch-63;time.time_ns-1623252564049614127
START;forward_path;epoch-44;batch-63;time.time_ns-1623252564049616241
STOP;forward_path;epoch-44;batch-63;time.time_ns-1623252564073294947
START;backward_path;epoch-44;batch-63;time.time_ns-1623252564073298634
STOP;backward_path;epoch-44;batch-63;time.time_ns-1623252564125068063
START;load_data;epoch-44;batch-64;time.time_ns-1623252564125073123
STOP;batch-time;epoch-44;batch-63;time.time_ns-1623252564125074595
START;batch-time;epoch-44;batch-64;time.time_ns-1623252564125075648
STOP;load_data;epoch-44;batch-64;time.time_ns-1623252564616309393
START;to_device;epoch-44;batch-64;time.time_ns-1623252564616322077
STOP;to_device;epoch-44;batch-64;time.time_ns-1623252564618625305
START;forward_path;epoch-44;batch-64;time.time_ns-1623252564618627279
STOP;forward_path;epoch-44;batch-64;time.time_ns-1623252564642602215
START;backward_path;epoch-44;batch-64;time.time_ns-1623252564642606173
STOP;backward_path;epoch-44;batch-64;time.time_ns-1623252564694172698
START;load_data;epoch-44;batch-65;time.time_ns-1623252564694177638
STOP;batch-time;epoch-44;batch-64;time.time_ns-1623252564694178920
START;batch-time;epoch-44;batch-65;time.time_ns-1623252564694180012
STOP;load_data;epoch-44;batch-65;time.time_ns-1623252565216940504
START;to_device;epoch-44;batch-65;time.time_ns-1623252565216953278
STOP;to_device;epoch-44;batch-65;time.time_ns-1623252565219464650
START;forward_path;epoch-44;batch-65;time.time_ns-1623252565219467025
STOP;forward_path;epoch-44;batch-65;time.time_ns-1623252565243140079
START;backward_path;epoch-44;batch-65;time.time_ns-1623252565243143846
STOP;backward_path;epoch-44;batch-65;time.time_ns-1623252565295013535
START;load_data;epoch-44;batch-66;time.time_ns-1623252565295018595
STOP;batch-time;epoch-44;batch-65;time.time_ns-1623252565295019948
START;batch-time;epoch-44;batch-66;time.time_ns-1623252565295021019
STOP;load_data;epoch-44;batch-66;time.time_ns-1623252565806011329
START;to_device;epoch-44;batch-66;time.time_ns-1623252565806126086
STOP;to_device;epoch-44;batch-66;time.time_ns-1623252565808612001
START;forward_path;epoch-44;batch-66;time.time_ns-1623252565808614525
STOP;forward_path;epoch-44;batch-66;time.time_ns-1623252565840749572
START;backward_path;epoch-44;batch-66;time.time_ns-1623252565840753329
STOP;backward_path;epoch-44;batch-66;time.time_ns-1623252565903515680
START;load_data;epoch-44;batch-67;time.time_ns-1623252565903521521
STOP;batch-time;epoch-44;batch-66;time.time_ns-1623252565903522714
START;batch-time;epoch-44;batch-67;time.time_ns-1623252565903523665
STOP;load_data;epoch-44;batch-67;time.time_ns-1623252566371325523
START;to_device;epoch-44;batch-67;time.time_ns-1623252566371337445
STOP;to_device;epoch-44;batch-67;time.time_ns-1623252566373849609
START;forward_path;epoch-44;batch-67;time.time_ns-1623252566373851562
STOP;forward_path;epoch-44;batch-67;time.time_ns-1623252566397663430
START;backward_path;epoch-44;batch-67;time.time_ns-1623252566397667678
STOP;backward_path;epoch-44;batch-67;time.time_ns-1623252566449728408
START;load_data;epoch-44;batch-68;time.time_ns-1623252566449733037
STOP;batch-time;epoch-44;batch-67;time.time_ns-1623252566449734480
START;batch-time;epoch-44;batch-68;time.time_ns-1623252566449735512
STOP;load_data;epoch-44;batch-68;time.time_ns-1623252566967576585
START;to_device;epoch-44;batch-68;time.time_ns-1623252566967588467
STOP;to_device;epoch-44;batch-68;time.time_ns-1623252566969885133
START;forward_path;epoch-44;batch-68;time.time_ns-1623252566969887507
STOP;forward_path;epoch-44;batch-68;time.time_ns-1623252566994154877
START;backward_path;epoch-44;batch-68;time.time_ns-1623252566994159085
STOP;backward_path;epoch-44;batch-68;time.time_ns-1623252567046048712
START;load_data;epoch-44;batch-69;time.time_ns-1623252567046054583
STOP;batch-time;epoch-44;batch-68;time.time_ns-1623252567046055995
START;batch-time;epoch-44;batch-69;time.time_ns-1623252567046057108
STOP;load_data;epoch-44;batch-69;time.time_ns-1623252567584604582
START;to_device;epoch-44;batch-69;time.time_ns-1623252567584618187
STOP;to_device;epoch-44;batch-69;time.time_ns-1623252567586944279
START;forward_path;epoch-44;batch-69;time.time_ns-1623252567586946533
STOP;forward_path;epoch-44;batch-69;time.time_ns-1623252567610737861
START;backward_path;epoch-44;batch-69;time.time_ns-1623252567610741689
STOP;backward_path;epoch-44;batch-69;time.time_ns-1623252567662629993
START;load_data;epoch-44;batch-70;time.time_ns-1623252567662634813
STOP;batch-time;epoch-44;batch-69;time.time_ns-1623252567662635995
START;batch-time;epoch-44;batch-70;time.time_ns-1623252567662637939
STOP;load_data;epoch-44;batch-70;time.time_ns-1623252568224447459
START;to_device;epoch-44;batch-70;time.time_ns-1623252568224771412
STOP;to_device;epoch-44;batch-70;time.time_ns-1623252568227103355
START;forward_path;epoch-44;batch-70;time.time_ns-1623252568227105629
STOP;forward_path;epoch-44;batch-70;time.time_ns-1623252568255484058
START;backward_path;epoch-44;batch-70;time.time_ns-1623252568255487765
STOP;backward_path;epoch-44;batch-70;time.time_ns-1623252568307850768
START;load_data;epoch-44;batch-71;time.time_ns-1623252568307856929
STOP;batch-time;epoch-44;batch-70;time.time_ns-1623252568307858251
START;batch-time;epoch-44;batch-71;time.time_ns-1623252568307859244
STOP;load_data;epoch-44;batch-71;time.time_ns-1623252568856174430
START;to_device;epoch-44;batch-71;time.time_ns-1623252568856186463
STOP;to_device;epoch-44;batch-71;time.time_ns-1623252568858498398
START;forward_path;epoch-44;batch-71;time.time_ns-1623252568858500422
STOP;forward_path;epoch-44;batch-71;time.time_ns-1623252568882082714
START;backward_path;epoch-44;batch-71;time.time_ns-1623252568882086512
STOP;backward_path;epoch-44;batch-71;time.time_ns-1623252568933788434
START;load_data;epoch-44;batch-72;time.time_ns-1623252568933793553
STOP;batch-time;epoch-44;batch-71;time.time_ns-1623252568933795016
START;batch-time;epoch-44;batch-72;time.time_ns-1623252568933796218
STOP;load_data;epoch-44;batch-72;time.time_ns-1623252569463834812
START;to_device;epoch-44;batch-72;time.time_ns-1623252569463846584
STOP;to_device;epoch-44;batch-72;time.time_ns-1623252569466142338
START;forward_path;epoch-44;batch-72;time.time_ns-1623252569466144402
STOP;forward_path;epoch-44;batch-72;time.time_ns-1623252569489835761
START;backward_path;epoch-44;batch-72;time.time_ns-1623252569489839588
STOP;backward_path;epoch-44;batch-72;time.time_ns-1623252569541647320
START;load_data;epoch-44;batch-73;time.time_ns-1623252569541652120
STOP;batch-time;epoch-44;batch-72;time.time_ns-1623252569541653472
START;batch-time;epoch-44;batch-73;time.time_ns-1623252569541654514
STOP;load_data;epoch-44;batch-73;time.time_ns-1623252570043059516
START;to_device;epoch-44;batch-73;time.time_ns-1623252570043070386
STOP;to_device;epoch-44;batch-73;time.time_ns-1623252570045575737
START;forward_path;epoch-44;batch-73;time.time_ns-1623252570045577881
STOP;forward_path;epoch-44;batch-73;time.time_ns-1623252570069073641
START;backward_path;epoch-44;batch-73;time.time_ns-1623252570069077438
STOP;backward_path;epoch-44;batch-73;time.time_ns-1623252570120772336
START;load_data;epoch-44;batch-74;time.time_ns-1623252570120889869
STOP;batch-time;epoch-44;batch-73;time.time_ns-1623252570120891381
START;batch-time;epoch-44;batch-74;time.time_ns-1623252570120892614
STOP;load_data;epoch-44;batch-74;time.time_ns-1623252570665287262
START;to_device;epoch-44;batch-74;time.time_ns-1623252570665298393
STOP;to_device;epoch-44;batch-74;time.time_ns-1623252570667594788
START;forward_path;epoch-44;batch-74;time.time_ns-1623252570667597213
STOP;forward_path;epoch-44;batch-74;time.time_ns-1623252570691201147
START;backward_path;epoch-44;batch-74;time.time_ns-1623252570691204844
STOP;backward_path;epoch-44;batch-74;time.time_ns-1623252570742892920
START;load_data;epoch-44;batch-75;time.time_ns-1623252570742897649
STOP;batch-time;epoch-44;batch-74;time.time_ns-1623252570742898961
START;batch-time;epoch-44;batch-75;time.time_ns-1623252570742900003
STOP;load_data;epoch-44;batch-75;time.time_ns-1623252571287762166
START;to_device;epoch-44;batch-75;time.time_ns-1623252571287775250
STOP;to_device;epoch-44;batch-75;time.time_ns-1623252571290089850
START;forward_path;epoch-44;batch-75;time.time_ns-1623252571290092024
STOP;forward_path;epoch-44;batch-75;time.time_ns-1623252571313743027
START;backward_path;epoch-44;batch-75;time.time_ns-1623252571313746875
STOP;backward_path;epoch-44;batch-75;time.time_ns-1623252571365963340
START;load_data;epoch-44;batch-76;time.time_ns-1623252571365968089
STOP;batch-time;epoch-44;batch-75;time.time_ns-1623252571365969492
START;batch-time;epoch-44;batch-76;time.time_ns-1623252571365970754
STOP;load_data;epoch-44;batch-76;time.time_ns-1623252571907760122
START;to_device;epoch-44;batch-76;time.time_ns-1623252571907771183
STOP;to_device;epoch-44;batch-76;time.time_ns-1623252571910258360
START;forward_path;epoch-44;batch-76;time.time_ns-1623252571910260604
STOP;forward_path;epoch-44;batch-76;time.time_ns-1623252571933933669
START;backward_path;epoch-44;batch-76;time.time_ns-1623252571933938248
STOP;backward_path;epoch-44;batch-76;time.time_ns-1623252571985587009
START;load_data;epoch-44;batch-77;time.time_ns-1623252571985591788
STOP;batch-time;epoch-44;batch-76;time.time_ns-1623252571985593180
START;batch-time;epoch-44;batch-77;time.time_ns-1623252571985594313
STOP;load_data;epoch-44;batch-77;time.time_ns-1623252572468787393
START;to_device;epoch-44;batch-77;time.time_ns-1623252572468799997
STOP;to_device;epoch-44;batch-77;time.time_ns-1623252572471029997
START;forward_path;epoch-44;batch-77;time.time_ns-1623252572471031880
STOP;forward_path;epoch-44;batch-77;time.time_ns-1623252572494561564
START;backward_path;epoch-44;batch-77;time.time_ns-1623252572494566032
STOP;backward_path;epoch-44;batch-77;time.time_ns-1623252572546499021
START;load_data;epoch-44;batch-78;time.time_ns-1623252572546503821
STOP;batch-time;epoch-44;batch-77;time.time_ns-1623252572546505163
START;batch-time;epoch-44;batch-78;time.time_ns-1623252572546506265
STOP;load_data;epoch-44;batch-78;time.time_ns-1623252572626630699
START;to_device;epoch-44;batch-78;time.time_ns-1623252572626640958
STOP;to_device;epoch-44;batch-78;time.time_ns-1623252572627427657
START;forward_path;epoch-44;batch-78;time.time_ns-1623252572627430352
STOP;forward_path;epoch-44;batch-78;time.time_ns-1623252572651371013
START;backward_path;epoch-44;batch-78;time.time_ns-1623252572651375021
STOP;backward_path;epoch-44;batch-78;time.time_ns-1623252572701500920
START;load_data;epoch-44;batch-79;time.time_ns-1623252572701505749
STOP;batch-time;epoch-44;batch-78;time.time_ns-1623252572701507112
START;batch-time;epoch-44;batch-79;time.time_ns-1623252572701508114
STOP;epoch;epoch-44;batch-None;time.time_ns-1623252572701744992
START;epoch;epoch-45;batch-None;time.time_ns-1623252572701748288
START;load_data;epoch-45;batch-0;time.time_ns-1623252572702500892
START;batch-time;epoch-45;batch-0;time.time_ns-1623252572702503107
STOP;load_data;epoch-45;batch-0;time.time_ns-1623252573232447071
START;to_device;epoch-45;batch-0;time.time_ns-1623252573232459384
STOP;to_device;epoch-45;batch-0;time.time_ns-1623252573234669536
START;forward_path;epoch-45;batch-0;time.time_ns-1623252573234671871
STOP;forward_path;epoch-45;batch-0;time.time_ns-1623252573258060978
START;backward_path;epoch-45;batch-0;time.time_ns-1623252573258064615
STOP;backward_path;epoch-45;batch-0;time.time_ns-1623252573310061044
START;load_data;epoch-45;batch-1;time.time_ns-1623252573310065883
STOP;batch-time;epoch-45;batch-0;time.time_ns-1623252573310067085
START;batch-time;epoch-45;batch-1;time.time_ns-1623252573310068178
STOP;load_data;epoch-45;batch-1;time.time_ns-1623252573834743262
START;to_device;epoch-45;batch-1;time.time_ns-1623252573834755394
STOP;to_device;epoch-45;batch-1;time.time_ns-1623252573837038585
START;forward_path;epoch-45;batch-1;time.time_ns-1623252573837041070
STOP;forward_path;epoch-45;batch-1;time.time_ns-1623252573860407574
START;backward_path;epoch-45;batch-1;time.time_ns-1623252573860411301
STOP;backward_path;epoch-45;batch-1;time.time_ns-1623252573913062920
START;load_data;epoch-45;batch-2;time.time_ns-1623252573913067549
STOP;batch-time;epoch-45;batch-1;time.time_ns-1623252573913068821
START;batch-time;epoch-45;batch-2;time.time_ns-1623252573913070404
STOP;load_data;epoch-45;batch-2;time.time_ns-1623252574413345949
START;to_device;epoch-45;batch-2;time.time_ns-1623252574413359375
STOP;to_device;epoch-45;batch-2;time.time_ns-1623252574415813368
START;forward_path;epoch-45;batch-2;time.time_ns-1623252574415815502
STOP;forward_path;epoch-45;batch-2;time.time_ns-1623252574438884174
START;backward_path;epoch-45;batch-2;time.time_ns-1623252574438888021
STOP;backward_path;epoch-45;batch-2;time.time_ns-1623252574490619468
START;load_data;epoch-45;batch-3;time.time_ns-1623252574490624187
STOP;batch-time;epoch-45;batch-2;time.time_ns-1623252574490625549
START;batch-time;epoch-45;batch-3;time.time_ns-1623252574490626562
STOP;load_data;epoch-45;batch-3;time.time_ns-1623252574980760346
START;to_device;epoch-45;batch-3;time.time_ns-1623252574980771667
STOP;to_device;epoch-45;batch-3;time.time_ns-1623252574983021755
START;forward_path;epoch-45;batch-3;time.time_ns-1623252574983023969
STOP;forward_path;epoch-45;batch-3;time.time_ns-1623252575006253835
START;backward_path;epoch-45;batch-3;time.time_ns-1623252575006257582
STOP;backward_path;epoch-45;batch-3;time.time_ns-1623252575057964724
START;load_data;epoch-45;batch-4;time.time_ns-1623252575057969563
STOP;batch-time;epoch-45;batch-3;time.time_ns-1623252575057971036
START;batch-time;epoch-45;batch-4;time.time_ns-1623252575057972138
STOP;load_data;epoch-45;batch-4;time.time_ns-1623252575547842724
START;to_device;epoch-45;batch-4;time.time_ns-1623252575547853956
STOP;to_device;epoch-45;batch-4;time.time_ns-1623252575550097050
START;forward_path;epoch-45;batch-4;time.time_ns-1623252575550111197
STOP;forward_path;epoch-45;batch-4;time.time_ns-1623252575573719329
START;backward_path;epoch-45;batch-4;time.time_ns-1623252575573723216
STOP;backward_path;epoch-45;batch-4;time.time_ns-1623252575625525568
START;load_data;epoch-45;batch-5;time.time_ns-1623252575625530617
STOP;batch-time;epoch-45;batch-4;time.time_ns-1623252575625531880
START;batch-time;epoch-45;batch-5;time.time_ns-1623252575625533002
STOP;load_data;epoch-45;batch-5;time.time_ns-1623252576121554898
START;to_device;epoch-45;batch-5;time.time_ns-1623252576121567111
STOP;to_device;epoch-45;batch-5;time.time_ns-1623252576124062693
START;forward_path;epoch-45;batch-5;time.time_ns-1623252576124077471
STOP;forward_path;epoch-45;batch-5;time.time_ns-1623252576147308860
