Given args
Namespace(coco_annotations='/Users/nils/Studium/master-thesis/repo/tmp/cutsom-coco-data/coco_meta.json', coco_root='/Users/nils/Studium/master-thesis/repo/tmp/cutsom-coco-data', deterministic=True, model='mobilenet', num_epochs=3)
Pytorch Environment info
SystemEnv(torch_version='1.7.1', is_debug_build='False', cuda_compiled_version=None, gcc_version=None, clang_version='12.0.0 (clang-1200.0.32.28)', cmake_version=None, os='macOS 10.15.7 (x86_64)', python_version='3.8 (64-bit runtime)', is_cuda_available='False', cuda_runtime_version=None, nvidia_driver_version=None, nvidia_gpu_models=None, cudnn_version=None, pip_version='pip3', pip_packages='numpy==1.19.5\ntorch==1.7.1\ntorchsummary==1.5.1\ntorchvision==0.8.2', conda_packages=None, hip_compiled_version='N/A', hip_runtime_version='N/A', miopen_runtime_version='N/A')
Use mmlib set_deterministic()
START;epoch;epoch-0;batch-None;time.time_ns-1619263024987902000
STOP;to_device;epoch-1;batch-70;time.time_ns-1619264422552763000
START;forward_path;epoch-1;batch-70;time.time_ns-1619264422552765000
STOP;forward_path;epoch-1;batch-70;time.time_ns-1619264425902406000
START;backward_path;epoch-1;batch-70;time.time_ns-1619264425902416000
STOP;backward_path;epoch-1;batch-70;time.time_ns-1619264431278067000
START;load_data;epoch-1;batch-71;time.time_ns-1619264431278078000
STOP;load_data;epoch-1;batch-71;time.time_ns-1619264431936060000
START;to_device;epoch-1;batch-71;time.time_ns-1619264431936071000
STOP;to_device;epoch-1;batch-71;time.time_ns-1619264431936082000
START;forward_path;epoch-1;batch-71;time.time_ns-1619264431936084000
STOP;forward_path;epoch-1;batch-71;time.time_ns-1619264435291836000
START;backward_path;epoch-1;batch-71;time.time_ns-1619264435291846000
STOP;backward_path;epoch-1;batch-71;time.time_ns-1619264440682559000
START;load_data;epoch-1;batch-72;time.time_ns-1619264440682570000
STOP;load_data;epoch-1;batch-72;time.time_ns-1619264441313442000
START;to_device;epoch-1;batch-72;time.time_ns-1619264441313453000
STOP;to_device;epoch-1;batch-72;time.time_ns-1619264441313461000
START;forward_path;epoch-1;batch-72;time.time_ns-1619264441313463000
STOP;forward_path;epoch-1;batch-72;time.time_ns-1619264444634575000
START;backward_path;epoch-1;batch-72;time.time_ns-1619264444634585000
STOP;backward_path;epoch-1;batch-72;time.time_ns-1619264450015080000
START;load_data;epoch-1;batch-73;time.time_ns-1619264450015092000
STOP;load_data;epoch-1;batch-73;time.time_ns-1619264450638043000
START;to_device;epoch-1;batch-73;time.time_ns-1619264450638054000
STOP;to_device;epoch-1;batch-73;time.time_ns-1619264450638063000
START;forward_path;epoch-1;batch-73;time.time_ns-1619264450638065000
STOP;forward_path;epoch-1;batch-73;time.time_ns-1619264453979932000
START;backward_path;epoch-1;batch-73;time.time_ns-1619264453979942000
STOP;backward_path;epoch-1;batch-73;time.time_ns-1619264459359745000
START;load_data;epoch-1;batch-74;time.time_ns-1619264459359756000
STOP;load_data;epoch-1;batch-74;time.time_ns-1619264459994669000
START;to_device;epoch-1;batch-74;time.time_ns-1619264459994681000
STOP;to_device;epoch-1;batch-74;time.time_ns-1619264459994690000
START;forward_path;epoch-1;batch-74;time.time_ns-1619264459994691000
STOP;forward_path;epoch-1;batch-74;time.time_ns-1619264463319677000
START;backward_path;epoch-1;batch-74;time.time_ns-1619264463319688000
STOP;backward_path;epoch-1;batch-74;time.time_ns-1619264468687574000
START;load_data;epoch-1;batch-75;time.time_ns-1619264468687585000
STOP;load_data;epoch-1;batch-75;time.time_ns-1619264469328958000
START;to_device;epoch-1;batch-75;time.time_ns-1619264469328969000
STOP;to_device;epoch-1;batch-75;time.time_ns-1619264469328977000
START;forward_path;epoch-1;batch-75;time.time_ns-1619264469328979000
STOP;forward_path;epoch-1;batch-75;time.time_ns-1619264472675700000
START;backward_path;epoch-1;batch-75;time.time_ns-1619264472675711000
STOP;backward_path;epoch-1;batch-75;time.time_ns-1619264478052584000
START;load_data;epoch-1;batch-76;time.time_ns-1619264478052595000
STOP;load_data;epoch-1;batch-76;time.time_ns-1619264478687749000
START;to_device;epoch-1;batch-76;time.time_ns-1619264478687761000
STOP;to_device;epoch-1;batch-76;time.time_ns-1619264478687771000
START;forward_path;epoch-1;batch-76;time.time_ns-1619264478687773000
STOP;forward_path;epoch-1;batch-76;time.time_ns-1619264482015299000
START;backward_path;epoch-1;batch-76;time.time_ns-1619264482015310000
STOP;backward_path;epoch-1;batch-76;time.time_ns-1619264487398951000
START;load_data;epoch-1;batch-77;time.time_ns-1619264487398962000
STOP;load_data;epoch-1;batch-77;time.time_ns-1619264488015931000
START;to_device;epoch-1;batch-77;time.time_ns-1619264488015942000
STOP;to_device;epoch-1;batch-77;time.time_ns-1619264488015951000
START;forward_path;epoch-1;batch-77;time.time_ns-1619264488015953000
STOP;forward_path;epoch-1;batch-77;time.time_ns-1619264491349682000
START;backward_path;epoch-1;batch-77;time.time_ns-1619264491349693000
STOP;backward_path;epoch-1;batch-77;time.time_ns-1619264496701602000
START;load_data;epoch-1;batch-78;time.time_ns-1619264496701613000
STOP;load_data;epoch-1;batch-78;time.time_ns-1619264496857200000
START;to_device;epoch-1;batch-78;time.time_ns-1619264496857212000
STOP;to_device;epoch-1;batch-78;time.time_ns-1619264496857221000
START;forward_path;epoch-1;batch-78;time.time_ns-1619264496857222000
STOP;forward_path;epoch-1;batch-78;time.time_ns-1619264497444941000
START;backward_path;epoch-1;batch-78;time.time_ns-1619264497444954000
STOP;backward_path;epoch-1;batch-78;time.time_ns-1619264498328357000
START;load_data;epoch-1;batch-79;time.time_ns-1619264498328368000
STOP;epoch;epoch-1;batch-None;time.time_ns-1619264498330477000
START;epoch;epoch-2;batch-None;time.time_ns-1619264498330490000
START;load_data;epoch-2;batch-0;time.time_ns-1619264498331270000
STOP;load_data;epoch-2;batch-0;time.time_ns-1619264498902635000
START;to_device;epoch-2;batch-0;time.time_ns-1619264498902645000
STOP;to_device;epoch-2;batch-0;time.time_ns-1619264498902653000
START;forward_path;epoch-2;batch-0;time.time_ns-1619264498902655000
STOP;forward_path;epoch-2;batch-0;time.time_ns-1619264502236337000
START;backward_path;epoch-2;batch-0;time.time_ns-1619264502236347000
STOP;backward_path;epoch-2;batch-0;time.time_ns-1619264507671676000
START;load_data;epoch-2;batch-1;time.time_ns-1619264507671687000
STOP;load_data;epoch-2;batch-1;time.time_ns-1619264508307859000
START;to_device;epoch-2;batch-1;time.time_ns-1619264508307872000
STOP;to_device;epoch-2;batch-1;time.time_ns-1619264508307882000
START;forward_path;epoch-2;batch-1;time.time_ns-1619264508307884000
STOP;forward_path;epoch-2;batch-1;time.time_ns-1619264511646043000
START;backward_path;epoch-2;batch-1;time.time_ns-1619264511646053000
STOP;backward_path;epoch-2;batch-1;time.time_ns-1619264517070880000
START;load_data;epoch-2;batch-2;time.time_ns-1619264517070893000
STOP;load_data;epoch-2;batch-2;time.time_ns-1619264517701479000
START;to_device;epoch-2;batch-2;time.time_ns-1619264517701489000
STOP;to_device;epoch-2;batch-2;time.time_ns-1619264517701499000
START;forward_path;epoch-2;batch-2;time.time_ns-1619264517701500000
STOP;forward_path;epoch-2;batch-2;time.time_ns-1619264521039192000
START;backward_path;epoch-2;batch-2;time.time_ns-1619264521039202000
STOP;backward_path;epoch-2;batch-2;time.time_ns-1619264526459435000
START;load_data;epoch-2;batch-3;time.time_ns-1619264526459446000
STOP;load_data;epoch-2;batch-3;time.time_ns-1619264527065778000
START;to_device;epoch-2;batch-3;time.time_ns-1619264527065790000
STOP;to_device;epoch-2;batch-3;time.time_ns-1619264527065800000
START;forward_path;epoch-2;batch-3;time.time_ns-1619264527065802000
STOP;forward_path;epoch-2;batch-3;time.time_ns-1619264530412151000
START;backward_path;epoch-2;batch-3;time.time_ns-1619264530412161000
STOP;backward_path;epoch-2;batch-3;time.time_ns-1619264535790747000
START;load_data;epoch-2;batch-4;time.time_ns-1619264535790758000
STOP;load_data;epoch-2;batch-4;time.time_ns-1619264536418093000
START;to_device;epoch-2;batch-4;time.time_ns-1619264536418103000
STOP;to_device;epoch-2;batch-4;time.time_ns-1619264536418111000
START;forward_path;epoch-2;batch-4;time.time_ns-1619264536418113000
STOP;forward_path;epoch-2;batch-4;time.time_ns-1619264539778046000
START;backward_path;epoch-2;batch-4;time.time_ns-1619264539778056000
STOP;backward_path;epoch-2;batch-4;time.time_ns-1619264545187599000
START;load_data;epoch-2;batch-5;time.time_ns-1619264545187611000
STOP;load_data;epoch-2;batch-5;time.time_ns-1619264545815443000
START;to_device;epoch-2;batch-5;time.time_ns-1619264545815454000
STOP;to_device;epoch-2;batch-5;time.time_ns-1619264545815462000
START;forward_path;epoch-2;batch-5;time.time_ns-1619264545815465000
STOP;forward_path;epoch-2;batch-5;time.time_ns-1619264549175886000
START;backward_path;epoch-2;batch-5;time.time_ns-1619264549175895000
STOP;backward_path;epoch-2;batch-5;time.time_ns-1619264554550908000
START;load_data;epoch-2;batch-6;time.time_ns-1619264554550919000
STOP;load_data;epoch-2;batch-6;time.time_ns-1619264555159518000
START;to_device;epoch-2;batch-6;time.time_ns-1619264555159529000
STOP;to_device;epoch-2;batch-6;time.time_ns-1619264555159538000
START;forward_path;epoch-2;batch-6;time.time_ns-1619264555159540000
STOP;forward_path;epoch-2;batch-6;time.time_ns-1619264558492309000
START;backward_path;epoch-2;batch-6;time.time_ns-1619264558492320000
STOP;backward_path;epoch-2;batch-6;time.time_ns-1619264563881472000
START;load_data;epoch-2;batch-7;time.time_ns-1619264563881483000
STOP;load_data;epoch-2;batch-7;time.time_ns-1619264564525618000
START;to_device;epoch-2;batch-7;time.time_ns-1619264564525629000
STOP;to_device;epoch-2;batch-7;time.time_ns-1619264564525639000
START;forward_path;epoch-2;batch-7;time.time_ns-1619264564525643000
STOP;forward_path;epoch-2;batch-7;time.time_ns-1619264567833508000
START;backward_path;epoch-2;batch-7;time.time_ns-1619264567833519000
STOP;backward_path;epoch-2;batch-7;time.time_ns-1619264573201175000
START;load_data;epoch-2;batch-8;time.time_ns-1619264573201187000
STOP;load_data;epoch-2;batch-8;time.time_ns-1619264573848448000
START;to_device;epoch-2;batch-8;time.time_ns-1619264573848459000
STOP;to_device;epoch-2;batch-8;time.time_ns-1619264573848468000
START;forward_path;epoch-2;batch-8;time.time_ns-1619264573848470000
STOP;forward_path;epoch-2;batch-8;time.time_ns-1619264577178331000
START;backward_path;epoch-2;batch-8;time.time_ns-1619264577178341000
STOP;backward_path;epoch-2;batch-8;time.time_ns-1619264582550821000
START;load_data;epoch-2;batch-9;time.time_ns-1619264582550832000
STOP;load_data;epoch-2;batch-9;time.time_ns-1619264583174220000
START;to_device;epoch-2;batch-9;time.time_ns-1619264583174231000
STOP;to_device;epoch-2;batch-9;time.time_ns-1619264583174240000
START;forward_path;epoch-2;batch-9;time.time_ns-1619264583174242000
STOP;forward_path;epoch-2;batch-9;time.time_ns-1619264586499492000
START;backward_path;epoch-2;batch-9;time.time_ns-1619264586499503000
STOP;backward_path;epoch-2;batch-9;time.time_ns-1619264591850563000
START;load_data;epoch-2;batch-10;time.time_ns-1619264591850574000
STOP;load_data;epoch-2;batch-10;time.time_ns-1619264592481559000
START;to_device;epoch-2;batch-10;time.time_ns-1619264592481570000
STOP;to_device;epoch-2;batch-10;time.time_ns-1619264592481579000
START;forward_path;epoch-2;batch-10;time.time_ns-1619264592481581000
STOP;forward_path;epoch-2;batch-10;time.time_ns-1619264595816376000
START;backward_path;epoch-2;batch-10;time.time_ns-1619264595816386000
STOP;backward_path;epoch-2;batch-10;time.time_ns-1619264601158609000
START;load_data;epoch-2;batch-11;time.time_ns-1619264601158630000
STOP;load_data;epoch-2;batch-11;time.time_ns-1619264601791663000
START;to_device;epoch-2;batch-11;time.time_ns-1619264601791674000
STOP;to_device;epoch-2;batch-11;time.time_ns-1619264601791682000
START;forward_path;epoch-2;batch-11;time.time_ns-1619264601791684000
STOP;forward_path;epoch-2;batch-11;time.time_ns-1619264605148368000
START;backward_path;epoch-2;batch-11;time.time_ns-1619264605148379000
STOP;backward_path;epoch-2;batch-11;time.time_ns-1619264610514533000
START;load_data;epoch-2;batch-12;time.time_ns-1619264610514545000
STOP;load_data;epoch-2;batch-12;time.time_ns-1619264611143365000
START;to_device;epoch-2;batch-12;time.time_ns-1619264611143377000
STOP;to_device;epoch-2;batch-12;time.time_ns-1619264611143385000
START;forward_path;epoch-2;batch-12;time.time_ns-1619264611143387000
STOP;forward_path;epoch-2;batch-12;time.time_ns-1619264614464184000
START;backward_path;epoch-2;batch-12;time.time_ns-1619264614464194000
STOP;backward_path;epoch-2;batch-12;time.time_ns-1619264619802468000
START;load_data;epoch-2;batch-13;time.time_ns-1619264619802479000
STOP;load_data;epoch-2;batch-13;time.time_ns-1619264620420744000
START;to_device;epoch-2;batch-13;time.time_ns-1619264620420755000
STOP;to_device;epoch-2;batch-13;time.time_ns-1619264620420764000
START;forward_path;epoch-2;batch-13;time.time_ns-1619264620420765000
STOP;forward_path;epoch-2;batch-13;time.time_ns-1619264623773900000
START;backward_path;epoch-2;batch-13;time.time_ns-1619264623773911000
STOP;backward_path;epoch-2;batch-13;time.time_ns-1619264629125957000
START;load_data;epoch-2;batch-14;time.time_ns-1619264629125968000
STOP;load_data;epoch-2;batch-14;time.time_ns-1619264629769089000
START;to_device;epoch-2;batch-14;time.time_ns-1619264629769100000
STOP;to_device;epoch-2;batch-14;time.time_ns-1619264629769110000
START;forward_path;epoch-2;batch-14;time.time_ns-1619264629769112000
STOP;forward_path;epoch-2;batch-14;time.time_ns-1619264633087520000
START;backward_path;epoch-2;batch-14;time.time_ns-1619264633087532000
STOP;backward_path;epoch-2;batch-14;time.time_ns-1619264638511602000
START;load_data;epoch-2;batch-15;time.time_ns-1619264638511613000
STOP;load_data;epoch-2;batch-15;time.time_ns-1619264639138207000
START;to_device;epoch-2;batch-15;time.time_ns-1619264639138218000
STOP;to_device;epoch-2;batch-15;time.time_ns-1619264639138227000
START;forward_path;epoch-2;batch-15;time.time_ns-1619264639138229000
STOP;forward_path;epoch-2;batch-15;time.time_ns-1619264642470771000
START;backward_path;epoch-2;batch-15;time.time_ns-1619264642470782000
STOP;backward_path;epoch-2;batch-15;time.time_ns-1619264647820290000
START;load_data;epoch-2;batch-16;time.time_ns-1619264647820302000
STOP;load_data;epoch-2;batch-16;time.time_ns-1619264648454398000
START;to_device;epoch-2;batch-16;time.time_ns-1619264648454409000
STOP;to_device;epoch-2;batch-16;time.time_ns-1619264648454418000
START;forward_path;epoch-2;batch-16;time.time_ns-1619264648454420000
STOP;forward_path;epoch-2;batch-16;time.time_ns-1619264651768135000
START;backward_path;epoch-2;batch-16;time.time_ns-1619264651768146000
STOP;backward_path;epoch-2;batch-16;time.time_ns-1619264657147145000
START;load_data;epoch-2;batch-17;time.time_ns-1619264657147157000
STOP;load_data;epoch-2;batch-17;time.time_ns-1619264657769443000
START;to_device;epoch-2;batch-17;time.time_ns-1619264657769457000
STOP;to_device;epoch-2;batch-17;time.time_ns-1619264657769468000
START;forward_path;epoch-2;batch-17;time.time_ns-1619264657769470000
STOP;forward_path;epoch-2;batch-17;time.time_ns-1619264661123286000
START;backward_path;epoch-2;batch-17;time.time_ns-1619264661123297000
STOP;backward_path;epoch-2;batch-17;time.time_ns-1619264666523799000
START;load_data;epoch-2;batch-18;time.time_ns-1619264666523810000
STOP;load_data;epoch-2;batch-18;time.time_ns-1619264667150629000
START;to_device;epoch-2;batch-18;time.time_ns-1619264667150642000
STOP;to_device;epoch-2;batch-18;time.time_ns-1619264667150651000
START;forward_path;epoch-2;batch-18;time.time_ns-1619264667150653000
STOP;forward_path;epoch-2;batch-18;time.time_ns-1619264670477754000
START;backward_path;epoch-2;batch-18;time.time_ns-1619264670477764000
STOP;backward_path;epoch-2;batch-18;time.time_ns-1619264675873218000
START;load_data;epoch-2;batch-19;time.time_ns-1619264675873231000
STOP;load_data;epoch-2;batch-19;time.time_ns-1619264676507940000
START;to_device;epoch-2;batch-19;time.time_ns-1619264676507952000
STOP;to_device;epoch-2;batch-19;time.time_ns-1619264676507960000
START;forward_path;epoch-2;batch-19;time.time_ns-1619264676507962000
STOP;forward_path;epoch-2;batch-19;time.time_ns-1619264679853960000
START;backward_path;epoch-2;batch-19;time.time_ns-1619264679853970000
STOP;backward_path;epoch-2;batch-19;time.time_ns-1619264685253905000
START;load_data;epoch-2;batch-20;time.time_ns-1619264685253917000
STOP;load_data;epoch-2;batch-20;time.time_ns-1619264685876660000
START;to_device;epoch-2;batch-20;time.time_ns-1619264685876672000
STOP;to_device;epoch-2;batch-20;time.time_ns-1619264685876681000
START;forward_path;epoch-2;batch-20;time.time_ns-1619264685876683000
STOP;forward_path;epoch-2;batch-20;time.time_ns-1619264689212655000
START;backward_path;epoch-2;batch-20;time.time_ns-1619264689212666000
STOP;backward_path;epoch-2;batch-20;time.time_ns-1619264694619113000
START;load_data;epoch-2;batch-21;time.time_ns-1619264694619124000
STOP;load_data;epoch-2;batch-21;time.time_ns-1619264695277692000
START;to_device;epoch-2;batch-21;time.time_ns-1619264695277708000
STOP;to_device;epoch-2;batch-21;time.time_ns-1619264695277719000
START;forward_path;epoch-2;batch-21;time.time_ns-1619264695277721000
STOP;forward_path;epoch-2;batch-21;time.time_ns-1619264698618753000
START;backward_path;epoch-2;batch-21;time.time_ns-1619264698618763000
STOP;backward_path;epoch-2;batch-21;time.time_ns-1619264704019221000
START;load_data;epoch-2;batch-22;time.time_ns-1619264704019233000
STOP;load_data;epoch-2;batch-22;time.time_ns-1619264704641764000
START;to_device;epoch-2;batch-22;time.time_ns-1619264704641775000
STOP;to_device;epoch-2;batch-22;time.time_ns-1619264704641783000
START;forward_path;epoch-2;batch-22;time.time_ns-1619264704641785000
STOP;forward_path;epoch-2;batch-22;time.time_ns-1619264707974267000
START;backward_path;epoch-2;batch-22;time.time_ns-1619264707974277000
STOP;backward_path;epoch-2;batch-22;time.time_ns-1619264713409023000
START;load_data;epoch-2;batch-23;time.time_ns-1619264713409034000
STOP;load_data;epoch-2;batch-23;time.time_ns-1619264714030229000
START;to_device;epoch-2;batch-23;time.time_ns-1619264714030601000
STOP;to_device;epoch-2;batch-23;time.time_ns-1619264714030617000
START;forward_path;epoch-2;batch-23;time.time_ns-1619264714030619000
STOP;forward_path;epoch-2;batch-23;time.time_ns-1619264717383033000
START;backward_path;epoch-2;batch-23;time.time_ns-1619264717383044000
STOP;backward_path;epoch-2;batch-23;time.time_ns-1619264722764305000
START;load_data;epoch-2;batch-24;time.time_ns-1619264722764348000
STOP;load_data;epoch-2;batch-24;time.time_ns-1619264723398374000
START;to_device;epoch-2;batch-24;time.time_ns-1619264723398384000
STOP;to_device;epoch-2;batch-24;time.time_ns-1619264723398393000
START;forward_path;epoch-2;batch-24;time.time_ns-1619264723398395000
STOP;forward_path;epoch-2;batch-24;time.time_ns-1619264726762649000
START;backward_path;epoch-2;batch-24;time.time_ns-1619264726762660000
STOP;backward_path;epoch-2;batch-24;time.time_ns-1619264732162942000
START;load_data;epoch-2;batch-25;time.time_ns-1619264732162953000
STOP;load_data;epoch-2;batch-25;time.time_ns-1619264732777285000
START;to_device;epoch-2;batch-25;time.time_ns-1619264732777297000
STOP;to_device;epoch-2;batch-25;time.time_ns-1619264732777307000
START;forward_path;epoch-2;batch-25;time.time_ns-1619264732777309000
STOP;forward_path;epoch-2;batch-25;time.time_ns-1619264736106844000
START;backward_path;epoch-2;batch-25;time.time_ns-1619264736106855000
STOP;backward_path;epoch-2;batch-25;time.time_ns-1619264741500282000
START;load_data;epoch-2;batch-26;time.time_ns-1619264741500292000
STOP;load_data;epoch-2;batch-26;time.time_ns-1619264742127798000
START;to_device;epoch-2;batch-26;time.time_ns-1619264742127810000
STOP;to_device;epoch-2;batch-26;time.time_ns-1619264742127819000
START;forward_path;epoch-2;batch-26;time.time_ns-1619264742127821000
STOP;forward_path;epoch-2;batch-26;time.time_ns-1619264745497809000
START;backward_path;epoch-2;batch-26;time.time_ns-1619264745497819000
STOP;backward_path;epoch-2;batch-26;time.time_ns-1619264750892777000
START;load_data;epoch-2;batch-27;time.time_ns-1619264750892788000
STOP;load_data;epoch-2;batch-27;time.time_ns-1619264751519100000
START;to_device;epoch-2;batch-27;time.time_ns-1619264751519112000
STOP;to_device;epoch-2;batch-27;time.time_ns-1619264751519121000
START;forward_path;epoch-2;batch-27;time.time_ns-1619264751519123000
STOP;forward_path;epoch-2;batch-27;time.time_ns-1619264754862377000
START;backward_path;epoch-2;batch-27;time.time_ns-1619264754862388000
STOP;backward_path;epoch-2;batch-27;time.time_ns-1619264760220599000
START;load_data;epoch-2;batch-28;time.time_ns-1619264760220612000
STOP;load_data;epoch-2;batch-28;time.time_ns-1619264760857390000
START;to_device;epoch-2;batch-28;time.time_ns-1619264760857406000
STOP;to_device;epoch-2;batch-28;time.time_ns-1619264760857416000
START;forward_path;epoch-2;batch-28;time.time_ns-1619264760857418000
STOP;forward_path;epoch-2;batch-28;time.time_ns-1619264764202855000
START;backward_path;epoch-2;batch-28;time.time_ns-1619264764202865000
STOP;backward_path;epoch-2;batch-28;time.time_ns-1619264769553810000
START;load_data;epoch-2;batch-29;time.time_ns-1619264769553822000
STOP;load_data;epoch-2;batch-29;time.time_ns-1619264770181430000
START;to_device;epoch-2;batch-29;time.time_ns-1619264770181442000
STOP;to_device;epoch-2;batch-29;time.time_ns-1619264770181450000
START;forward_path;epoch-2;batch-29;time.time_ns-1619264770181451000
STOP;forward_path;epoch-2;batch-29;time.time_ns-1619264773502840000
START;backward_path;epoch-2;batch-29;time.time_ns-1619264773502850000
STOP;backward_path;epoch-2;batch-29;time.time_ns-1619264778888146000
START;load_data;epoch-2;batch-30;time.time_ns-1619264778888156000
STOP;load_data;epoch-2;batch-30;time.time_ns-1619264779509439000
START;to_device;epoch-2;batch-30;time.time_ns-1619264779509451000
STOP;to_device;epoch-2;batch-30;time.time_ns-1619264779509460000
START;forward_path;epoch-2;batch-30;time.time_ns-1619264779509462000
STOP;forward_path;epoch-2;batch-30;time.time_ns-1619264782833085000
START;backward_path;epoch-2;batch-30;time.time_ns-1619264782833095000
STOP;backward_path;epoch-2;batch-30;time.time_ns-1619264788229077000
START;load_data;epoch-2;batch-31;time.time_ns-1619264788229088000
STOP;load_data;epoch-2;batch-31;time.time_ns-1619264788835979000
START;to_device;epoch-2;batch-31;time.time_ns-1619264788835991000
STOP;to_device;epoch-2;batch-31;time.time_ns-1619264788836000000
START;forward_path;epoch-2;batch-31;time.time_ns-1619264788836002000
STOP;forward_path;epoch-2;batch-31;time.time_ns-1619264792162781000
START;backward_path;epoch-2;batch-31;time.time_ns-1619264792162792000
STOP;backward_path;epoch-2;batch-31;time.time_ns-1619264797535542000
START;load_data;epoch-2;batch-32;time.time_ns-1619264797535554000
STOP;load_data;epoch-2;batch-32;time.time_ns-1619264798145532000
START;to_device;epoch-2;batch-32;time.time_ns-1619264798145543000
STOP;to_device;epoch-2;batch-32;time.time_ns-1619264798145552000
START;forward_path;epoch-2;batch-32;time.time_ns-1619264798145554000
STOP;forward_path;epoch-2;batch-32;time.time_ns-1619264801545983000
START;backward_path;epoch-2;batch-32;time.time_ns-1619264801545996000
STOP;backward_path;epoch-2;batch-32;time.time_ns-1619264806960896000
START;load_data;epoch-2;batch-33;time.time_ns-1619264806960907000
STOP;load_data;epoch-2;batch-33;time.time_ns-1619264807606775000
START;to_device;epoch-2;batch-33;time.time_ns-1619264807606787000
STOP;to_device;epoch-2;batch-33;time.time_ns-1619264807606796000
START;forward_path;epoch-2;batch-33;time.time_ns-1619264807606798000
STOP;forward_path;epoch-2;batch-33;time.time_ns-1619264810951027000
START;backward_path;epoch-2;batch-33;time.time_ns-1619264810951037000
STOP;backward_path;epoch-2;batch-33;time.time_ns-1619264816346232000
START;load_data;epoch-2;batch-34;time.time_ns-1619264816346243000
STOP;load_data;epoch-2;batch-34;time.time_ns-1619264816985663000
START;to_device;epoch-2;batch-34;time.time_ns-1619264816985676000
STOP;to_device;epoch-2;batch-34;time.time_ns-1619264816985689000
START;forward_path;epoch-2;batch-34;time.time_ns-1619264816985692000
STOP;forward_path;epoch-2;batch-34;time.time_ns-1619264820335465000
START;backward_path;epoch-2;batch-34;time.time_ns-1619264820335475000
STOP;backward_path;epoch-2;batch-34;time.time_ns-1619264825736614000
START;load_data;epoch-2;batch-35;time.time_ns-1619264825736626000
STOP;load_data;epoch-2;batch-35;time.time_ns-1619264826346948000
START;to_device;epoch-2;batch-35;time.time_ns-1619264826346960000
STOP;to_device;epoch-2;batch-35;time.time_ns-1619264826346970000
START;forward_path;epoch-2;batch-35;time.time_ns-1619264826346971000
STOP;forward_path;epoch-2;batch-35;time.time_ns-1619264829676343000
START;backward_path;epoch-2;batch-35;time.time_ns-1619264829676354000
STOP;backward_path;epoch-2;batch-35;time.time_ns-1619264835049965000
START;load_data;epoch-2;batch-36;time.time_ns-1619264835049976000
STOP;load_data;epoch-2;batch-36;time.time_ns-1619264835675008000
START;to_device;epoch-2;batch-36;time.time_ns-1619264835675020000
STOP;to_device;epoch-2;batch-36;time.time_ns-1619264835675029000
START;forward_path;epoch-2;batch-36;time.time_ns-1619264835675031000
STOP;forward_path;epoch-2;batch-36;time.time_ns-1619264839044488000
START;backward_path;epoch-2;batch-36;time.time_ns-1619264839044499000
STOP;backward_path;epoch-2;batch-36;time.time_ns-1619264844417306000
START;load_data;epoch-2;batch-37;time.time_ns-1619264844417318000
STOP;load_data;epoch-2;batch-37;time.time_ns-1619264845025601000
START;to_device;epoch-2;batch-37;time.time_ns-1619264845025612000
STOP;to_device;epoch-2;batch-37;time.time_ns-1619264845025619000
START;forward_path;epoch-2;batch-37;time.time_ns-1619264845025621000
STOP;forward_path;epoch-2;batch-37;time.time_ns-1619264848373386000
START;backward_path;epoch-2;batch-37;time.time_ns-1619264848373396000
STOP;backward_path;epoch-2;batch-37;time.time_ns-1619264853751088000
START;load_data;epoch-2;batch-38;time.time_ns-1619264853751100000
STOP;load_data;epoch-2;batch-38;time.time_ns-1619264854356813000
START;to_device;epoch-2;batch-38;time.time_ns-1619264854356835000
STOP;to_device;epoch-2;batch-38;time.time_ns-1619264854356846000
START;forward_path;epoch-2;batch-38;time.time_ns-1619264854357287000
STOP;forward_path;epoch-2;batch-38;time.time_ns-1619264857679256000
START;backward_path;epoch-2;batch-38;time.time_ns-1619264857679266000
STOP;backward_path;epoch-2;batch-38;time.time_ns-1619264863074808000
START;load_data;epoch-2;batch-39;time.time_ns-1619264863074818000
STOP;load_data;epoch-2;batch-39;time.time_ns-1619264863679128000
START;to_device;epoch-2;batch-39;time.time_ns-1619264863679139000
STOP;to_device;epoch-2;batch-39;time.time_ns-1619264863679147000
START;forward_path;epoch-2;batch-39;time.time_ns-1619264863679149000
STOP;forward_path;epoch-2;batch-39;time.time_ns-1619264867020454000
START;backward_path;epoch-2;batch-39;time.time_ns-1619264867020464000
STOP;backward_path;epoch-2;batch-39;time.time_ns-1619264872425655000
START;load_data;epoch-2;batch-40;time.time_ns-1619264872425666000
STOP;load_data;epoch-2;batch-40;time.time_ns-1619264873053603000
START;to_device;epoch-2;batch-40;time.time_ns-1619264873053614000
STOP;to_device;epoch-2;batch-40;time.time_ns-1619264873053624000
START;forward_path;epoch-2;batch-40;time.time_ns-1619264873053626000
STOP;forward_path;epoch-2;batch-40;time.time_ns-1619264876384421000
START;backward_path;epoch-2;batch-40;time.time_ns-1619264876384431000
STOP;backward_path;epoch-2;batch-40;time.time_ns-1619264881732264000
START;load_data;epoch-2;batch-41;time.time_ns-1619264881732274000
STOP;load_data;epoch-2;batch-41;time.time_ns-1619264882363001000
START;to_device;epoch-2;batch-41;time.time_ns-1619264882363012000
STOP;to_device;epoch-2;batch-41;time.time_ns-1619264882363020000
